"","datasetName","decimalLatitude","decimalLongitude","Year","Month","individualCount","vernacularName","pa"
"5497","NEFSC Aerial Circle-Back Abundance Survey 2004",42.016,-69.1484,"2004","06","1","basking shark",1
"5498","NEFSC Right Whale Aerial Survey",43.56333,-69.577,"2005","09","1","Basking shark",1
"5499","NYSDEC aerial surveys",40.395998,-71.423447,"2018","07","1","basking shark",1
"5500","NEFSC Right Whale Aerial Survey",41.73119,-69.57227,"2012","06","1","Basking shark",1
"5501","NEFSC Right Whale Aerial Survey",42.21109,-68.49264,"2016","05","1","Basking shark",1
"5502",NA,43.1341400146,-69.5120620728,"2005","07",NA,NA,1
"5503","NEFSC Aerial Circle-Back Abundance Survey 2006",44.11,-67.53,"2006","08","1","basking shark",1
"5504","NEFSC Right Whale Aerial Survey",41.83485,-68.29406,"2016","05","1","Basking shark",1
"5505","NEFSC Right Whale Aerial Survey",41.89789,-69.67689,"2002","06","1","Basking shark",1
"5506","NEFSC Right Whale Aerial Survey",42.10892,-69.39233,"2006","06","1","Basking shark",1
"5507","AMAPPS Northeast Aerial Cruise Summer 2021",42.039124,-67.800209,"2021","08","1","Basking shark",1
"5508","NEFSC Right Whale Aerial Survey",42.39974,-68.94193,"2015","06","1","Basking shark",1
"5509","NEFSC Right Whale Aerial Survey",41.46003,-68.64723,"2002","06","1","Basking shark",1
"5510","NEFSC Right Whale Aerial Survey",42.56349,-68.9129,"2012","05","1","Basking shark",1
"5511","NEFSC Right Whale Aerial Survey",42.17896,-68.71164,"2014","06","1","Basking shark",1
"5512","NEFSC Right Whale Aerial Survey",42.20619,-69.01018,"2012","11","1","Basking shark",1
"5513","NEFSC Aerial Circle-Back Abundance Survey 2004",42.015,-67.96748,"2004","06","1","basking shark",1
"5514","NEFSC Right Whale Aerial Survey",43.18908,-68.43202,"2013","07","2","Basking shark",1
"5515","NEFSC Right Whale Aerial Survey",41.361,-68.84085,"2009","07","1","Basking shark",1
"5516","Digital Aerial Baseline Survey of Marine Wildlife in Support of Offshore Wind Energy - OPA 2017",40.6946,-71.7669,"2017","08","1","basking shark",1
"5517","NEFSC Right Whale Aerial Survey",42.82239,-70.25989,"2003","05","1","Basking shark",1
"5518","NEFSC Aerial Circle-Back Abundance Survey 2006",43.93,-67.67,"2006","08","1","basking shark",1
"5519","NEFSC Right Whale Aerial Survey",41.95716,-68.24702,"2014","06","1","Basking shark",1
"5520","NEFSC Right Whale Aerial Survey",42.20617,-68.15467,"2000","06","1","Basking shark",1
"5521",NA,43.1973304749,-69.5464172363,"2005","07",NA,NA,1
"5522","NEFSC Right Whale Aerial Survey",42.23417,-69.90267,"2000","05","1","Basking shark",1
"5523","NEFSC Right Whale Aerial Survey",42.18154,-69.19973,"2014","06","1","Basking shark",1
"5524","NEFSC Right Whale Aerial Survey",43.06671,-68.84263,"2011","06","1","Basking shark",1
"5525","NYSDEC aerial surveys",40.255379,-72.049617,"2019","06","1","basking shark",1
"5526","AMAPPS Northeast Aerial Cruise Summer 2016",43.760914,-67.648567,"2016","08","1","basking shark",1
"5527","Digital Aerial Baseline Survey of Marine Wildlife in Support of Offshore Wind Energy - OPA 2017",40.4247,-72.2673,"2017","08","1","basking shark",1
"5528","NEFSC Right Whale Aerial Survey",41.61374,-69.65784,"2016","05","1","Basking shark",1
"5529","Digital Aerial Baseline Survey of Marine Wildlife in Support of Offshore Wind Energy - OPA 2017",40.6945,-71.767,"2017","08","1","basking shark",1
"5530","NEFSC Right Whale Aerial Survey",43.91618,-67.96598,"2002","09","1","Basking shark",1
"5531","NEFSC Right Whale Aerial Survey",41.13018,-69.13925,"2004","07","4","Basking shark",1
"5532",NA,43.1991004944,-69.5511169434,"2005","07",NA,NA,1
"5533","NEFSC Right Whale Aerial Survey",42.66317,-69.94183,"2003","06","2","Basking shark",1
"5534","NEFSC Right Whale Aerial Survey",42.10091,-69.4386,"2012","07","1","Basking shark",1
"5535","AMAPPS Northeast Aerial Cruise Spring 2019",40.318317,-67.718132,"2019","05","1","basking shark",1
"5536","NEFSC Right Whale Aerial Survey",41.41867,-69.184,"2001","06","9","Basking shark",1
"5537","NEFSC Right Whale Aerial Survey",42.0454,-68.66981,"2003","05","1","Basking shark",1
"5538","USGS Patuxent Wildlife Research Center Seabirds Database",40.43125,-69.90939,"2007","05","1","Basking Shark",1
"5539","NEFSC Aerial Circle-Back Abundance Survey 2004",43.07,-70.35823,"2004","06","1","basking shark",1
"5540","NEFSC Right Whale Aerial Survey",42.98422,-70.07702,"2011","06","1","Basking shark",1
"5541","NEFSC Right Whale Aerial Survey",41.76261,-68.9631,"2008","07","1","Basking shark",1
"5542","NEFSC Right Whale Aerial Survey",42.1335,-69.91194,"2002","03","1","Basking shark",1
"5543","NEFSC Right Whale Aerial Survey",43.06174,-69.3894,"2011","06","1","Basking shark",1
"5544","NEFSC Right Whale Aerial Survey",42.23109,-67.63296,"2016","06","1","Basking shark",1
"5545","NEFSC Right Whale Aerial Survey",40.95383,-71.45872,"2006","06","1","Basking shark",1
"5546","NEFSC Right Whale Aerial Survey",40.80367,-72.12228,"2004","06","1","Basking shark",1
"5547","NEFSC Right Whale Aerial Survey",43.19328,-68.73196,"2014","06","1","Basking shark",1
"5548","AMAPPS Northeast Aerial Cruise Summer 2016",42.742546,-69.212586,"2016","09","1","basking shark",1
"5549","NEFSC Right Whale Aerial Survey",41.25767,-69.16146,"2003","06","3","Basking shark",1
"5550","NEFSC Right Whale Aerial Survey",42.31715,-68.843,"2014","06","1","Basking shark",1
"5551","NEFSC Right Whale Aerial Survey",42.65806,-68.88884,"2012","05","1","Basking shark",1
"5552","NEFSC Right Whale Aerial Survey",42.34134,-69.48856,"2012","07","1","Basking shark",1
"5553","NEFSC Right Whale Aerial Survey",42.29003,-68.82161,"2012","07","1","Basking shark",1
"5554","NEFSC Right Whale Aerial Survey",42.50262,-68.36467,"2014","06","1","Basking shark",1
"5555","NEFSC Right Whale Aerial Survey",41.606,-69.18883,"2002","06","1","Basking shark",1
"5556","NEFSC Right Whale Aerial Survey",42.06538,-68.38757,"2014","06","1","Basking shark",1
"5557","NEFSC Right Whale Aerial Survey",41.19675,-69.25155,"2002","06","1","Basking shark",1
"5558","NEFSC Right Whale Aerial Survey",41.89878,-68.13056,"2014","06","1","Basking shark",1
"5559","NEFSC Right Whale Aerial Survey",42.07136,-69.48276,"2012","06","1","Basking shark",1
"5560","NEFSC Right Whale Aerial Survey",43.85892,-67.93882,"2014","07","1","Basking shark",1
"5561","NEFSC Right Whale Aerial Survey",42.78791,-69.54347,"2009","06","1","Basking shark",1
"5562","NEFSC Right Whale Aerial Survey",41.83617,-69.3745,"2011","05","1","Basking shark",1
"5563","NEFSC Right Whale Aerial Survey",41.75867,-68.44767,"2007","05","1","Basking shark",1
"5564","NEFSC Right Whale Aerial Survey",41.43713,-68.76307,"2016","06","1","Basking shark",1
"5565","NEFSC Right Whale Aerial Survey",41.3095,-68.90967,"2005","07","1","Basking shark",1
"5566","NEFSC Right Whale Aerial Survey",41.25817,-70.4555,"2003","06","1","Basking shark",1
"5567","NEFSC Right Whale Aerial Survey",43.40717,-68.50726,"2006","10","1","Basking shark",1
"5568","NEFSC Right Whale Aerial Survey",41.11983,-69.73944,"2004","07","4","Basking shark",1
"5569","NEFSC Right Whale Aerial Survey",41.79267,-69.1275,"2005","06","1","Basking shark",1
"5570","NEFSC Right Whale Aerial Survey",41.334,-68.8855,"2005","08","1","Basking shark",1
"5571","NEFSC Right Whale Aerial Survey",43.18095,-68.42352,"2013","07","1","Basking shark",1
"5572","NEFSC Right Whale Aerial Survey",43.96149,-67.48866,"2015","06","1","Basking shark",1
"5573","NEFSC Right Whale Aerial Survey",42.53993,-69.91629,"2011","06","1","Basking shark",1
"5574","NEFSC Right Whale Aerial Survey",41.7945,-69.57378,"2003","07","3","Basking shark",1
"5575","AMAPPS Northeast Aerial Cruise Spring 2017",41.671093,-69.067467,"2017","06","1","basking shark",1
"5576","NEFSC Right Whale Aerial Survey",42.23458,-69.98271,"2002","06","1","Basking shark",1
"5577","NEFSC Right Whale Aerial Survey",42.29466,-68.41332,"2016","05","1","Basking shark",1
"5578","Digital Aerial Baseline Survey of Marine Wildlife in Support of Offshore Wind Energy - OPA 2018",40.1378,-71.8026,"2019","05","1","basking shark",1
"5579","NEFSC Right Whale Aerial Survey",41.98742,-70.34933,"2005","09","1","Basking shark",1
"5580","NEFSC Right Whale Aerial Survey",40.66225,-70.09731,"2004","06","1","Basking shark",1
"5581","NEFSC Right Whale Aerial Survey",41.69262,-69.48656,"2008","07","1","Basking shark",1
"5582","NEFSC Right Whale Aerial Survey",42.31129,-68.61185,"2012","07","1","Basking shark",1
"5583","NEFSC Right Whale Aerial Survey",41.851,-68.2695,"2002","06","1","Basking shark",1
"5584","NEFSC Right Whale Aerial Survey",41.93,-68.59534,"2005","08","1","Basking shark",1
"5585","NEFSC Right Whale Aerial Survey",41.47594,-69.27811,"2004","07","2","Basking shark",1
"5586","NEFSC Right Whale Aerial Survey",41.796,-69.27728,"2003","07","14","Basking shark",1
"5587","NEFSC Right Whale Aerial Survey",42.13242,-67.29829,"2009","06","1","Basking shark",1
"5588","NEFSC Right Whale Aerial Survey",42.89286,-67.5231,"2015","06","1","Basking shark",1
"5589","NEFSC Right Whale Aerial Survey",41.90353,-67.24378,"2004","06","1","Basking shark",1
"5590","NEFSC Right Whale Aerial Survey",42.66264,-69.96734,"2014","05","1","Basking shark",1
"5591","NEFSC Right Whale Aerial Survey",41.50675,-68.51408,"2005","08","1","Basking shark",1
"5592","NEFSC Right Whale Aerial Survey",41.72383,-69.28521,"2011","05","1","Basking shark",1
"5593","NEFSC Right Whale Aerial Survey",41.3788,-69.41314,"2003","05","1","Basking shark",1
"5594","NEFSC Right Whale Aerial Survey",41.44533,-68.46717,"2003","10","1","Basking shark",1
"5595","NEFSC Right Whale Aerial Survey",42.40237,-68.52623,"2016","05","1","Basking shark",1
"5596","NEFSC Right Whale Aerial Survey",42.32993,-66.07274,"2014","07","1","Basking shark",1
"5597","NEFSC Right Whale Aerial Survey",42.54466,-69.88536,"2011","06","1","Basking shark",1
"5598","NEFSC Right Whale Aerial Survey",42.32986,-69.06275,"2014","06","1","Basking shark",1
"5599","NEFSC Right Whale Aerial Survey",42.98517,-69.5653,"2014","06","1","Basking shark",1
"5600","NEFSC Aerial Circle-Back Abundance Survey 2004",41.24,-65.93742,"2004","07","1","basking shark",1
"5601","NEFSC Aerial Circle-Back Abundance Survey 2004",40.683,-71.90987,"2004","06","1","basking shark",1
"5602","NEFSC Right Whale Aerial Survey",41.45135,-69.16056,"2012","06","2","Basking shark",1
"5603","NEFSC Right Whale Aerial Survey",42.00367,-69.03256,"2009","07","1","Basking shark",1
"5604","AMAPPS Northeast Aerial Cruise Spring 2017",42.651962,-68.245064,"2017","06","1","basking shark",1
"5605","NEFSC Right Whale Aerial Survey",42.60467,-69.35967,"2003","07","1","Basking shark",1
"5606","NEFSC Right Whale Aerial Survey",42.18994,-68.89648,"2014","06","1","Basking shark",1
"5607","Visual sightings from Song of the Whale 1993-2013",42.047,-69.75522,"2000","06","1","basking shark",1
"5608","NEFSC Right Whale Aerial Survey",40.774,-71.29208,"2003","09","1","Basking shark",1
"5609","NEFSC Right Whale Aerial Survey",41.31968,-68.97523,"2008","07","1","Basking shark",1
"5610","Digital Aerial Baseline Survey of Marine Wildlife in Support of Offshore Wind Energy - OPA 2017",40.8053,-72.086,"2017","08","1","basking shark",1
"5611","NYSDEC aerial surveys",40.228487,-72.018324,"2018","06","6","basking shark",1
"5612","NEFSC North Atlantic Marine Mammal and Turtle Aerial Abundance Survey 2007",43.45,-67.24,"2007","08","1","basking shark",1
"5613","NEFSC Right Whale Aerial Survey",42.47148,-67.9136,"2015","06","1","Basking shark",1
"5614","AMAPPS Northeast Aerial Cruise Fall 2012",40.531834,-70.200241,"2012","10","1","basking shark",1
"5615","NEFSC Right Whale Aerial Survey",44.7505,-66.28367,"2003","08","1","Basking shark",1
"5616","NEFSC Right Whale Aerial Survey",41.97789,-68.47674,"2016","05","1","Basking shark",1
"5617",NA,43.1791248322,-69.2252197266,"2005","07",NA,NA,1
"5618","NEFSC Right Whale Aerial Survey",42.38343,-70.38286,"2014","06","1","Basking shark",1
"5619","NEFSC Right Whale Aerial Survey",43.86474,-63.60893,"2015","07","1","Basking shark",1
"5620","NEFSC Right Whale Aerial Survey",42.27382,-69.02856,"2016","06","1","Basking shark",1
"5621","NEFSC Right Whale Aerial Survey",43.1789,-67.63685,"2015","06","2","Basking shark",1
"5622","NEFSC Right Whale Aerial Survey",45.19779,-60.84824,"2014","07","1","Basking shark",1
"5623","NEFSC Right Whale Aerial Survey",42.16924,-68.62067,"2006","06","1","Basking shark",1
"5624","NEFSC Right Whale Aerial Survey",41.47889,-68.9661,"2009","06","1","Basking shark",1
"5625","NEFSC Right Whale Aerial Survey",41.94649,-70.31014,"2003","06","1","Basking shark",1
"5626","AMAPPS Northeast Aerial Cruise Summer 2011",42.551792,-68.372147,"2011","08","1","basking shark",1
"5627","NEFSC Right Whale Aerial Survey",42.8152,-69.91794,"2011","06","1","Basking shark",1
"5628","NEFSC Right Whale Aerial Survey",43.17117,-67.782,"2005","09","1","Basking shark",1
"5629","NEFSC Right Whale Aerial Survey",43.47999,-68.13319,"2013","07","1","Basking shark",1
"5630","NEFSC Right Whale Aerial Survey",43.20298,-67.79111,"2015","06","1","Basking shark",1
"5631","NEFSC Right Whale Aerial Survey",41.92631,-68.19979,"2012","07","1","Basking shark",1
"5632","NEFSC Right Whale Aerial Survey",41.61959,-68.37459,"2010","10","1","Basking shark",1
"5633","NEFSC Right Whale Aerial Survey",43.08488,-68.93622,"2014","06","1","Basking shark",1
"5634","NEFSC Right Whale Aerial Survey",41.30542,-69.25891,"2005","07","50","Basking shark",1
"5635","NEFSC Right Whale Aerial Survey",43.86548,-67.63704,"2015","06","1","Basking shark",1
"5636","NEFSC Right Whale Aerial Survey",41.42467,-69.12883,"2005","07","1","Basking shark",1
"5637","NEFSC Right Whale Aerial Survey",42.23729,-69.07623,"2010","10","1","Basking shark",1
"5638","NEFSC Aerial Circle-Back Abundance Survey 2006",43.83,-67.88,"2006","08","1","basking shark",1
"5639","AMAPPS Northeast Aerial Cruise Spring 2019",41.410332,-65.595528,"2019","05","1","basking shark",1
"5640","NEFSC Right Whale Aerial Survey",42.97491,-69.46813,"2011","06","1","Basking shark",1
"5641","NEFSC Right Whale Aerial Survey",40.80314,-70.38857,"2004","06","1","Basking shark",1
"5642","NEFSC Right Whale Aerial Survey",41.06829,-70.08844,"2015","06","3","Basking shark",1
"5643","NEFSC Aerial Circle-Back Abundance Survey 2006",44.78,-66.61,"2006","08","1","basking shark",1
"5644","NEFSC North Atlantic Marine Mammal and Turtle Aerial Abundance Survey 2007",43.27,-68.89,"2007","08","1","basking shark",1
"5645","NEFSC Right Whale Aerial Survey",42.66627,-70.06967,"2011","06","1","Basking shark",1
"5646","NEFSC Right Whale Aerial Survey",42.27161,-66.48138,"2014","06","2","Basking shark",1
"5647","NEFSC Right Whale Aerial Survey",41.72808,-69.18119,"2014","06","1","Basking shark",1
"5648","NEFSC Right Whale Aerial Survey",43.54058,-68.16691,"2009","10","1","Basking shark",1
"5649","NEFSC Right Whale Aerial Survey",41.60015,-68.68716,"2008","07","1","Basking shark",1
"5650","NEFSC Right Whale Aerial Survey",41.76417,-69.64975,"2002","06","1","Basking shark",1
"5651","NEFSC Right Whale Aerial Survey",41.5475,-68.76637,"2008","06","1","Basking shark",1
"5652","NEFSC Right Whale Aerial Survey",41.95273,-69.2388,"2014","06","1","Basking shark",1
"5653","AMAPPS Northeast Aerial Cruise Fall 2012",40.720959,-70.110687,"2012","10","4","basking shark",1
"5654","Digital Aerial Baseline Survey of Marine Wildlife in Support of Offshore Wind Energy - OPA 2017",40.6946,-71.7669,"2017","08","1","basking shark",1
"5655","NEFSC Right Whale Aerial Survey",41.13636,-70.39197,"2004","06","1","Basking shark",1
"5656","NEFSC Right Whale Aerial Survey",41.94118,-68.82754,"2009","07","1","Basking shark",1
"5657","NEFSC Right Whale Aerial Survey",41.91227,-68.40994,"2007","06","1","Basking shark",1
"5658","NEFSC Right Whale Aerial Survey",41.54681,-68.89735,"2014","06","1","Basking shark",1
"5659","NEFSC Right Whale Aerial Survey",41.10233,-70.38146,"2005","07","1","Basking shark",1
"5660","NEFSC Right Whale Aerial Survey",42.3562,-68.69189,"2016","05","1","Basking shark",1
"5661","USGS Patuxent Wildlife Research Center Seabirds Database",43.09417,-69.274,"2005","07","1","Basking Shark",1
"5662","NEFSC Right Whale Aerial Survey",43.38773,-68.3385,"2009","10","1","Basking shark",1
"5663","NEFSC Right Whale Aerial Survey",41.71419,-69.3075,"2011","05","1","Basking shark",1
"5664","NEFSC Aerial Circle-Back Abundance Survey 2006",41.39,-66.69,"2006","08","1","basking shark",1
"5665","AMAPPS Northeast Aerial Cruise Fall 2012",41.254128,-69.227287,"2012","10","1","basking shark",1
"5666","USGS Patuxent Wildlife Research Center Seabirds Database",43.18284,-69.9945,"2005","07","1","Basking Shark",1
"5667","AMAPPS Northeast Aerial Cruise Summer 2010",42.931927,-68.842613,"2010","08","1","basking shark",1
"5668","NEFSC Right Whale Aerial Survey",42.35347,-70.0945,"2015","07","1","Basking shark",1
"5669","NEFSC Right Whale Aerial Survey",43.50317,-67.87534,"2005","09","1","Basking shark",1
"5670","NEFSC Right Whale Aerial Survey",43.40167,-67.74828,"2006","10","1","Basking shark",1
"5671","NEFSC Right Whale Aerial Survey",42.59069,-69.15802,"2012","07","1","Basking shark",1
"5672","NEFSC Aerial Circle-Back Abundance Survey 2006",43.84,-67.85,"2006","08","1","basking shark",1
"5673","NEFSC Right Whale Aerial Survey",41.50846,-68.90068,"2008","07","1","Basking shark",1
"5674","NEFSC Right Whale Aerial Survey",42.22204,-69.13013,"2012","06","1","Basking shark",1
"5675","NEFSC Right Whale Aerial Survey",42.85992,-69.79094,"2012","06","1","Basking shark",1
"5676","NEFSC Aerial Circle-Back Abundance Survey 2004",40.569,-69.13053,"2004","07","1","basking shark",1
"5677","NEFSC Right Whale Aerial Survey",42.26703,-68.49696,"2008","06","1","Basking shark",1
"5678","NEFSC Right Whale Aerial Survey",40.88763,-70.16161,"2015","06","2","Basking shark",1
"5679","NEFSC Right Whale Aerial Survey",42.60583,-67.58375,"2003","06","1","Basking shark",1
"5680","NEFSC Right Whale Aerial Survey",41.84453,-68.36053,"2013","07","1","Basking shark",1
"5681","NEFSC Right Whale Aerial Survey",43.0413,-70.1313,"2008","10","1","Basking shark",1
"5682","NEFSC Right Whale Aerial Survey",41.99586,-69.60391,"2003","06","1","Basking shark",1
"5683","NEFSC Right Whale Aerial Survey",42.15328,-68.89962,"2003","06","1","Basking shark",1
"5684","NEFSC Right Whale Aerial Survey",40.8197,-72.10529,"2003","05","1","Basking shark",1
"5685","NEFSC Aerial Circle-Back Abundance Survey 2004",42.334,-70.08002,"2004","06","1","basking shark",1
"5686","NEFSC Right Whale Aerial Survey",42.2565,-69.06893,"2014","06","1","Basking shark",1
"5687","NEFSC Right Whale Aerial Survey",42.37471,-69.8603,"2015","06","1","Basking shark",1
"5688","NEFSC Right Whale Aerial Survey",42.98867,-68.72443,"2015","06","1","Basking shark",1
"5689","NEFSC Right Whale Aerial Survey",41.42428,-69.31205,"2011","06","2","Basking shark",1
"5690","NEFSC Right Whale Aerial Survey",42.92679,-65.47704,"2014","07","1","Basking shark",1
"5691","NYSDEC aerial surveys",40.095248,-71.899826,"2018","06","1","basking shark",1
"5692","NEFSC Right Whale Aerial Survey",43.24551,-68.56666,"2009","07","1","Basking shark",1
"5693","NEFSC Right Whale Aerial Survey",41.72695,-69.27818,"2011","05","1","Basking shark",1
"5694","NEFSC Right Whale Aerial Survey",41.42579,-68.87117,"2003","06","1","Basking shark",1
"5695","NEFSC Right Whale Aerial Survey",42.15274,-66.8713,"2011","06","1","Basking shark",1
"5696","NEFSC Right Whale Aerial Survey",43.40967,-68.96633,"2006","09","1","Basking shark",1
